school,demo,table,name,label,value,percentage,concept
7,Household Type,B11001,B11001_009,HouseholdType_Nonfamily_Households_Householder_Not_Living_Alone,1413,0.034,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
7,Marital Status,B12001,B12001_001,MaritalStatus,93097,1,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_002,MaritalStatus_Male,45417,0.4878,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_003,MaritalStatus_Male_Never_Married,28603,0.3072,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_004,MaritalStatus_Male_Now_Married,13898,0.1493,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_005,MaritalStatus_Male_Now_Married_Married_Spouse_Present,9142,0.0982,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_006,MaritalStatus_Male_Now_Married_Married_Spouse_Absent,4756,0.0511,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_007,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Separated,1706,0.0183,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_008,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Other,3050,0.0328,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_009,MaritalStatus_Male_Widowed,614,0.0066,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_010,MaritalStatus_Male_Divorced,2302,0.0247,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_011,MaritalStatus_Female,47680,0.5122,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_012,MaritalStatus_Female_Never_Married,25251,0.2712,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_013,MaritalStatus_Female_Now_Married,13756,0.1478,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_014,MaritalStatus_Female_Now_Married_Married_Spouse_Present,8058,0.0866,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_015,MaritalStatus_Female_Now_Married_Married_Spouse_Absent,5698,0.0612,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_016,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Separated,3025,0.0325,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_017,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Other,2673,0.0287,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_018,MaritalStatus_Female_Widowed,3617,0.0389,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Marital Status,B12001,B12001_019,MaritalStatus_Female_Divorced,5056,0.0543,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
7,Education,B15003,B15003_001,Education,73994,1,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_002,Education_No_Schooling_Completed,3410,0.0461,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_003,Education_Nursery_School,9,1e-4,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_004,Education_Kindergarten,58,8e-4,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_005,Education_1st_Grade,119,0.0016,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_006,Education_2nd_Grade,245,0.0033,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_007,Education_3rd_Grade,906,0.0122,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_008,Education_4th_Grade,862,0.0116,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_009,Education_5th_Grade,927,0.0125,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_010,Education_6th_Grade,1926,0.026,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_011,Education_7th_Grade,1102,0.0149,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_012,Education_8th_Grade,2209,0.0299,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_013,Education_9th_Grade,3345,0.0452,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_014,Education_10th_Grade,3728,0.0504,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_015,Education_11th_Grade,4767,0.0644,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_016,Education_12th_Grade_No_Diploma,3083,0.0417,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_017,Education_Regular_High_School_Diploma,16902,0.2284,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_018,Education_Ged_Or_Alternative_Credential,3985,0.053900000000000003,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_019,Education_Some_College_Less_Than_1_Year,3097,0.0419,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_020,Education_Some_College_1_Or_More_Years_No_Degree,9188,0.1242,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_021,Education_Associates_Degree,4510,0.061,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_022,Education_Bachelors_Degree,6947,0.0939,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_023,Education_Masters_Degree,2221,0.03,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_024,Education_Professional_School_Degree,320,0.0043,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Education,B15003,B15003_025,Education_Doctorate_Degree,128,0.0017,EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER
7,Language,B16001,B16001_001,Language,111054,1,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_002,Language_Speak_Only_English,41150,0.3705,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_003,Language_Spanish_Or_Spanish_Creole,63350,0.5704,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_004,Language_Spanish_Or_Spanish_Creole_Speak_English_Very_Well,30710,0.2765,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_005,Language_Spanish_Or_Spanish_Creole_Speak_English_Less_Than_Very_Well,32640,0.2939,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_006,Language_French_Incl._Patois_Cajun,1577,0.0142,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_007,Language_French_Incl._Patois_Cajun_Speak_English_Very_Well,906,0.0082,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_008,Language_French_Incl._Patois_Cajun_Speak_English_Less_Than_Very_Well,671,0.006,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_009,Language_French_Creole,223,0.002,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_010,Language_French_Creole_Speak_English_Very_Well,102,9e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_011,Language_French_Creole_Speak_English_Less_Than_Very_Well,121,0.0011,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_012,Language_Italian,61,5e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_013,Language_Italian_Speak_English_Very_Well,48,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_014,Language_Italian_Speak_English_Less_Than_Very_Well,13,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_015,Language_Portuguese_Or_Portuguese_Creole,39,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_016,Language_Portuguese_Or_Portuguese_Creole_Speak_English_Very_Well,29,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_017,Language_Portuguese_Or_Portuguese_Creole_Speak_English_Less_Than_Very_Well,10,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_018,Language_German,22,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_019,Language_German_Speak_English_Very_Well,22,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_020,Language_German_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_021,Language_Yiddish,27,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_022,Language_Yiddish_Speak_English_Very_Well,27,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_023,Language_Yiddish_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_024,Language_Other_West_Germanic_Languages,17,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_025,Language_Other_West_Germanic_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_026,Language_Other_West_Germanic_Languages_Speak_English_Less_Than_Very_Well,17,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_027,Language_Scandinavian_Languages,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_028,Language_Scandinavian_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_029,Language_Scandinavian_Languages_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_030,Language_Greek,19,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_031,Language_Greek_Speak_English_Very_Well,19,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_032,Language_Greek_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_033,Language_Russian,28,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_034,Language_Russian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_035,Language_Russian_Speak_English_Less_Than_Very_Well,28,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_036,Language_Polish,26,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_037,Language_Polish_Speak_English_Very_Well,7,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_038,Language_Polish_Speak_English_Less_Than_Very_Well,19,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_039,Language_Serbo_Croatian,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_040,Language_Serbo_Croatian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_041,Language_Serbo_Croatian_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_042,Language_Other_Slavic_Languages,32,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_043,Language_Other_Slavic_Languages_Speak_English_Very_Well,32,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_044,Language_Other_Slavic_Languages_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_045,Language_Armenian,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_046,Language_Armenian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_047,Language_Armenian_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_048,Language_Persian,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_049,Language_Persian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_050,Language_Persian_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_051,Language_Gujarati,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_052,Language_Gujarati_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_053,Language_Gujarati_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_054,Language_Hindi,18,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_055,Language_Hindi_Speak_English_Very_Well,13,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_056,Language_Hindi_Speak_English_Less_Than_Very_Well,5,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_057,Language_Urdu,8,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_058,Language_Urdu_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_059,Language_Urdu_Speak_English_Less_Than_Very_Well,8,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_060,Language_Other_Indic_Languages,327,0.0029,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_061,Language_Other_Indic_Languages_Speak_English_Very_Well,144,0.0013,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_062,Language_Other_Indic_Languages_Speak_English_Less_Than_Very_Well,183,0.0016,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_063,Language_Other_Indo_European_Languages,58,5e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_064,Language_Other_Indo_European_Languages_Speak_English_Very_Well,25,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_065,Language_Other_Indo_European_Languages_Speak_English_Less_Than_Very_Well,33,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_066,Language_Chinese,300,0.0027,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_067,Language_Chinese_Speak_English_Very_Well,86,8e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_068,Language_Chinese_Speak_English_Less_Than_Very_Well,214,0.0019,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_069,Language_Japanese,36,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_070,Language_Japanese_Speak_English_Very_Well,24,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_071,Language_Japanese_Speak_English_Less_Than_Very_Well,12,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_072,Language_Korean,82,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_073,Language_Korean_Speak_English_Very_Well,42,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_074,Language_Korean_Speak_English_Less_Than_Very_Well,40,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_075,Language_Mon_Khmer_Cambodian,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_076,Language_Mon_Khmer_Cambodian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_077,Language_Mon_Khmer_Cambodian_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_078,Language_Hmong,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_079,Language_Hmong_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_080,Language_Hmong_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_081,Language_Thai,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_082,Language_Thai_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_083,Language_Thai_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_084,Language_Laotian,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_085,Language_Laotian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_086,Language_Laotian_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_087,Language_Vietnamese,4,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_088,Language_Vietnamese_Speak_English_Very_Well,4,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_089,Language_Vietnamese_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_090,Language_Other_Asian_Languages,40,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_091,Language_Other_Asian_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_092,Language_Other_Asian_Languages_Speak_English_Less_Than_Very_Well,40,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_093,Language_Tagalog,68,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_094,Language_Tagalog_Speak_English_Very_Well,31,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_095,Language_Tagalog_Speak_English_Less_Than_Very_Well,37,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_096,Language_Other_Pacific_Island_Languages,16,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_097,Language_Other_Pacific_Island_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_098,Language_Other_Pacific_Island_Languages_Speak_English_Less_Than_Very_Well,16,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_099,Language_Navajo,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_100,Language_Navajo_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
7,Language,B16001,B16001_101,Language_Navajo_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
